Ticker,Name,Exchange,Category Name,Country
2325.TW,"Siliconware Precision Industries Co., Ltd.",TAI,Semiconductor - Broad Line,Taiwan
1503.TW,Shihlin Electric & Engineering Corporation,TAI,Diversified Machinery,Taiwan
1323.TW,"Yonyu Plastics Co., Ltd.",TAI,Rubber & Plastics,Taiwan
1102.TW,Asia Cement Corporation,TAI,General Building Materials,Taiwan
9926.TW,Shin Hai Gas Corporation,TAI,Gas Utilities,Taiwan
8110.TW,"Walton Advanced Engineering, Inc.",TAI,Semiconductor Equipment & Materials,Taiwan
8039.TW,"Taiflex Scientific Co., Ltd.",TAI,Printed Circuit Boards,Taiwan
6505.TW,Formosa Petrochemical Corporation,TAI,Oil & Gas Refining & Marketing,Taiwan
6176.TW,Radiant Opto-Electronics Corporation,TAI,Semiconductor Equipment & Materials,Taiwan
6115.TW,"I-Sheng Electric Wire & Cable Co., Ltd.",TAI,Diversified Electronics,Taiwan
5434.TW,"TOPCO Scientific Co., Ltd.",TAI,Semiconductor Equipment & Materials,Taiwan
4906.TW,"Gemtek Technology Co., Ltd.",TAI,Communication Equipment,Taiwan
4736.TWO,Taidoc Technology Corporation,TWO,N/A,Taiwan
3380.TW,Alpha Networks Inc.,TAI,Communication Equipment,Taiwan
3213.TWO,Mildef Crete Inc.,TWO,N/A,Taiwan
3056.TW,"ZongTai Real Estate Development Co., Ltd.",TAI,Real Estate Development,Taiwan
3037.TW,Unimicron Technology Corporation,TAI,Printed Circuit Boards,Taiwan
3028.TW,Zenitron Corporation,TAI,Semiconductor Equipment & Materials,Taiwan
2881.TW,"Fubon Financial Holding Co., Ltd.",TAI,Money Center Banks,Taiwan
2845.TW,Far Eastern International Bank Ltd.,TAI,Money Center Banks,Taiwan
2618.TW,EVA Airways Corp.,TAI,Air Delivery & Freight Services,Taiwan
2536.TW,"Hong Pu Real Estate Development CO.,LTD.",TAI,Property Management,Taiwan
2499.TW,"Unity Opto Technology Co., Ltd.",TAI,Semiconductor - Broad Line,Taiwan
2489.TW,"AmTRAN Technology Co.,Ltd",TAI,Diversified Electronics,Taiwan
2448.TW,EPISTAR corporation,TAI,Semiconductor - Broad Line,Taiwan
2428.TW,"Thinking Electronic Industrial Co., Ltd.",TAI,Diversified Electronics,Taiwan
2404.TW,"United Integrated Services Co., Ltd.",TAI,General Contractors,Taiwan
2360.TW,Chroma ATE Inc.,TAI,Scientific & Technical Instruments,Taiwan
2337.TW,"Macronix International Co., Ltd.",TAI,Semiconductor- Memory Chips,Taiwan
2332.TW,D-Link Corporation,TAI,Communication Equipment,Taiwan
