Ticker,Name,Exchange,Category Name,Country
044340.KQ,Winix Inc.,KOE,N/A,South Korea
043610.KQ,KT Music Corporation,KOE,N/A,South Korea
042660.KS,"Daewoo Shipbuilding & Marine Engineering Co., Ltd.",KSC,N/A,South Korea
041510.KQ,"S.M. Entertainment Co., Ltd.",KOE,N/A,South Korea
041460.KQ,"Korea Electronic Certification Authority, Inc.",KOE,N/A,South Korea
041020.KQ,"Infraware, Inc.",KOE,N/A,South Korea
040610.KQ,SG&G Corporation,KOE,N/A,South Korea
039130.KS,Hanatour Service Inc.,KSC,N/A,South Korea
039030.KQ,"EO Technics Co., Ltd.",KOE,N/A,South Korea
038880.KQ,"iA, Inc.",KOE,N/A,South Korea
038620.KQ,"Wiz Information Technology Co., Ltd.",KOE,N/A,South Korea
038060.KQ,"Lumens Co., Ltd.",KOE,N/A,South Korea
038010.KQ,Jeil Technos Co. Ltd.,KOE,N/A,South Korea
037370.KQ,EG Corporation,KOE,N/A,South Korea
036830.KQ,"Soulbrain Co.,Ltd.",KOE,N/A,South Korea
036710.KQ,"Simmtech Holdings Co., Ltd.",KOE,N/A,South Korea
036670.KQ,KCI Limited,KOE,N/A,South Korea
036220.KQ,"Infopia Co., Ltd.",KOE,N/A,South Korea
036190.KQ,"Geumhwa Plant Service & Construction Co., Ltd.",KOE,N/A,South Korea
036010.KQ,"ABCO Electronics Co., Ltd.",KOE,N/A,South Korea
035900.KQ,JYP Entertainment Corporation,KOE,N/A,South Korea
035610.KQ,"Solborn, Inc.",KOE,N/A,South Korea
035250.KS,"Kangwon Land, Inc.",KSC,N/A,South Korea
034940.KQ,ChoA Pharmaceutical Co. Ltd.,KOE,N/A,South Korea
034020.KS,"Doosan Heavy Industries & Construction Co., Ltd.",KSC,N/A,South Korea
032800.KQ,Fantagio Corp.,KOE,N/A,South Korea
031860.KQ,"A-motion Co., Ltd.",KOE,N/A,South Korea
030530.KQ,"Wonik Holdings Co., Ltd.",KOE,N/A,South Korea
027410.KS,"BGFretail Co., Ltd.",KSC,N/A,South Korea
027390.KS,"Hanwha Galleria Timeworld Co., Ltd.",KSC,N/A,South Korea
026040.KQ,"Romanson Co., Ltd.",KOE,N/A,South Korea
025540.KS,"Korea Electric Terminal Co., Ltd.",KSC,N/A,South Korea
025270.KQ,Busan Textile Co. Ltd.,KOE,N/A,South Korea
024840.KQ,"KB Metal Co., Ltd.",KOE,N/A,South Korea
023810.KS,INFAC Corporation,KSC,N/A,South Korea
023460.KQ,"CNH Co., Ltd.",KOE,N/A,South Korea
022100.KQ,Posco ICT Company Ltd.,KOE,N/A,South Korea
019680.KS,"Daekyo Co., Ltd.",KSC,N/A,South Korea
019175.KS,"Shin Poong Pharm.Co.,Ltd.",KSC,N/A,South Korea
018880.KS,Hanon Systems,KSC,N/A,South Korea
018260.KS,"Samsung SDS Co., Ltd.",KSC,N/A,South Korea
017940.KS,E1 Corporation,KSC,N/A,South Korea
017810.KS,"Pulmuone Co., Ltd.",KSC,N/A,South Korea
016600.KQ,"Q Capital Partners Co., Ltd.",KOE,N/A,South Korea
015590.KS,"Daekyung Machinery & Engineering Co., Ltd.",KSC,N/A,South Korea
013120.KQ,"Dong Won Development Co., Ltd.",KOE,N/A,South Korea
012800.KS,"Daechang Co., Ltd.",KSC,N/A,South Korea
012750.KS,S-1 Corporation,KSC,N/A,South Korea
012620.KQ,Wonil Special Steel Co. Ltd.,KOE,N/A,South Korea
012330.KS,"Hyundai Mobis Co.,Ltd",KSC,N/A,South Korea
011560.KQ,Sebo Manufacturing Engineering Corp.,KOE,N/A,South Korea
010600.KS,"Ybroad Co.,Ltd.",KSC,N/A,South Korea
010420.KS,"Hansol PNS Co., Ltd.",KSC,N/A,South Korea
010280.KQ,Ssangyong Information & Communications Corp.,KOE,N/A,South Korea
010130.KS,"Korea Zinc Co., Ltd.",KSC,N/A,South Korea
010120.KS,"LSIS Co., Ltd.",KSC,N/A,South Korea
009620.KQ,"Sambo Industrial Co., Ltd.",KOE,N/A,South Korea
009540.KS,"Hyundai Heavy Industries Co., Ltd.",KSC,N/A,South Korea
009410.KS,"Taeyoung Engineering & Construction Co.,Ltd.",KSC,N/A,South Korea
009160.KS,SIMPAC Incorporation,KSC,N/A,South Korea
