Ticker,Name,Exchange,Category Name,Country
GYLD-A.CO,Gyldendal A/S,CPH,N/A,Denmark
FFARMS.CO,FirstFarms A/S,CPH,Farm Products,Denmark
HVID.CO,Hvidbjerg Bank A/S,CPH,Money Center Banks,Denmark
KBHL.CO,Københavns Lufthavne A/S,CPH,"Air Services, Other",Denmark
TKDV.CO,TK Development A/S,CPH,Real Estate Development,Denmark
VELO.CO,Veloxis Pharmaceuticals A/S,CPH,N/A,Denmark
STRINV.CO,Strategic Investments A/S,CPH,N/A,Denmark
RTX.CO,RTX A/S,CPH,Communication Equipment,Denmark
GABR.CO,Gabriel Holding A/S,CPH,Textile Industrial,Denmark
FYNBK.CO,Fynske Bank A/S,CPH,N/A,Denmark
NORTHM.CO,North Media A/S,CPH,Publishing - Newspapers,Denmark
DELTAQ.CO,Deltaq A/S,CPH,N/A,Denmark
MNBA.CO,Møns Bank A/S,CPH,Money Center Banks,Denmark
MT-B.CO,Monberg & Thorsen A/S,CPH,N/A,Denmark
SANI.CO,Sanistål A/S,CPH,N/A,Denmark
RELLA.CO,Rella Holding A/S,CPH,N/A,Denmark
RBLN-B.CO,Roblon A/S,CPH,N/A,Denmark
NRDF.CO,Nordfyns Bank A/S,CPH,Money Center Banks,Denmark
VJBA.CO,Vestjysk Bank A/S,CPH,Money Center Banks,Denmark
EGNETY.CO,"EgnsINVEST Ejd., Tyskland",CPH,N/A,Denmark
TOTA.CO,Totalbanken A/S,CPH,Money Center Banks,Denmark
SPEAS.CO,Scandinavian Private Equity A/S,CPH,Asset Management,Denmark
NEUR.CO,Neurosearch A/S,CPH,Biotechnology,Denmark
STG.CO,Scandinavian Tobacco Group A/S,CPH,N/A,Denmark
EXP-B.CO,Expedit A/S,CPH,N/A,Denmark
LOLB.CO,Lollands Bank A/S,CPH,Money Center Banks,Denmark
NORDIC.CO,Nordic Shipholding A/S,CPH,Shipping,Denmark
G4S.CO,G4S plc,CPH,Security & Protection Services,Denmark
OSSR.CO,Össur hf.,CPH,N/A,Denmark
